Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
SK아이이테크놀로지,444,0.014709101458474786,0.016888624190377496,444.96770809296487,126.0
SK케미칼,438,0.014533140341873139,0.01785561452098081,439.4552436904491,127.0
SK바이오사이언스,432,0.015259193955526306,0.022742478284478965,435.2327788301076,128.0
경동나비엔,432,0.022573322538114806,0.029214710121932448,434.8690794362092,129.0
SPC삼립,416,0.021626160621721964,0.030523798625779995,419.70141740968813,130.0
제주항공,396,0.014611477461713224,0.01932240382360103,397.86552683930756,131.0
한전KPS,396,0.01517193221923696,0.016350570543476484,396.46674077639886,132.0
우리금융지주,385,0.014635456592940592,0.024014933005614057,388.6110984188793,133.0
고려아연,378,0.015146121102868294,0.020643489978090717,380.0780054348341,134.0
한국타이어앤테크놀로지,378,0.017916616001000696,0.021077245712630942,379.1947180309962,135.0
SK디스커버리,373,0.01716609823600338,0.025452154593302273,376.0906990212725,136.0
롯데쇼핑,372,0.021350028155909275,0.029845973717430474,375.1604917488859,137.0
NAVER,372,0.016645371360816636,0.024784020453842016,375.0275774626054,138.0
삼성생명,360,0.021311992057074878,0.023400165316518493,360.7517423733997,139.0
풀무원,348,0.017759012926825645,0.02498675018188875,350.51525256476197,140.0
SK렌터카,342,0.015082450338466953,0.028023478755278206,346.42583171854943,141.0
LX하우시스,336,0.013398416965876995,0.021232640325182805,338.63229904872674,142.0
한국금융지주,330,0.01165718114016313,0.02289763098419125,333.7093484485293,143.0
농심,324,0.016131351787721595,0.023293204602436095,326.3204403119675,144.0
하이브,312,0.01687119922150457,0.03048714552330298,316.2481752461611,145.0
롯데제과,312,0.015254636314486376,0.02367579904171233,314.6274027708945,146.0
한일시멘트,306,0.010715394351174393,0.017222656505640234,307.9912222192665,147.0
현대건설기계,300,0.012305346190596618,0.016868181270050384,301.3688505238361,148.0
대우건설,270,0.01290824611489719,0.023669218794057374,272.90546262337324,149.0
유니드,258,0.015172634977199916,0.03864238153295638,264.05519461138516,150.0
팬오션,252,0.013154752748092045,0.016279807621187692,252.7875138280201,151.0
세아베스틸,240,0.020927950291368853,0.02991130478535351,242.1560050785563,152.0
