Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
OCI,1002,0.013744078738254905,0.01771673113305846,1005.9805976995932,100.0
하이트진로,992,0.009962517139825716,0.017273930575252498,999.2529221279434,101.0
BGF리테일,990,0.00920406178560281,0.016461318246677237,997.1846838964638,102.0
HDC,967,0.01301776966495775,0.020691504287289525,974.4205013797947,103.0
KCC글라스,948,0.004556000229098281,0.01043565921609244,953.5739167196704,104.0
롯데제과,942,0.008470707047315063,0.01434834317705348,947.5367332342136,105.0
KCC,936,0.011921737594077567,0.020788849978159565,944.2996171915007,106.0
금호석유,936,0.01015049763460087,0.01877237454149239,944.0700767848505,107.0
쌍용C&E,918,0.007809394321473481,0.017668101404310414,927.0502931020443,108.0
SBS,900,0.008974988884885309,0.015381896870873303,905.7662171873893,109.0
한국타이어앤테크놀로지,884,0.016048549012671512,0.025601832754027703,892.4451028273588,110.0
락앤락,846,0.008011926823008927,0.01572865633317234,852.5283531655982,111.0
코오롱인더,832,0.012402242944977309,0.017934501504667102,836.6028391216619,112.0
한진중공업,813,0.009941780774260221,0.01770049421090026,819.3078340239884,113.0
한섬,805,0.010474065094852948,0.01600170598167824,809.4497509138943,114.0
씨에스윈드,802,0.010511266328262032,0.017208609288797357,807.3712690543492,115.0
LX인터내셔널,800,0.010600025101496388,0.014762065733378626,803.3296325055059,116.0
더존비즈온,798,0.0042800333545846515,0.010467881449609254,802.9379027798296,117.0
LG이노텍,796,0.011904108707284856,0.02049191970563132,802.8358975546837,118.0
이노션,798,0.006608955986584226,0.010229255647938817,800.8889991297609,119.0
키움증권,780,0.009942115052217223,0.01585239707288259,784.610019976119,120.0
쿠쿠홈시스,774,0.01853267480126632,0.029630735909842852,782.5898992980382,121.0
에스원,768,0.007870808657886844,0.013518258414299643,772.337241412925,122.0
SPC삼립,741,0.010338064641874069,0.020147197801288298,748.268567671126,123.0
유안타증권,732,0.01147086744260082,0.01541901727139203,734.8900456746752,124.0
한국콜마,718,0.010325915757630082,0.018702346292403093,724.0142771239671,125.0
하나금융지주,708,0.005720138217598765,0.011327655546142172,711.9701222686087,126.0
제주항공,701,0.010179754414235692,0.011763069314689857,702.1099037452184,127.0
대한해운,684,0.007559854943625706,0.02482653036572812,695.8104059887181,128.0
더블유게임즈,600,0.13514995501378016,0.2918325976655809,694.0095855910804,129.0
F&F,684,0.00604752482640747,0.012601183213680766,688.482702336895,130.0
한미반도체,678,0.004660324189834891,0.005439882789581602,678.5285407306283,131.0
LX홀딩스,670,0.011169274524822465,0.01715834466131227,674.0126769914482,132.0
HDC현대산업개발,666,0.018038287049810024,0.028985253003198125,673.2906793249565,133.0
F&F홀딩스,600,0.07816775955796693,0.19500385252544958,670.1016557804896,134.0
해성디에스,648,0.025007688013328762,0.05006720868317988,664.2385693940636,135.0
한세실업,654,0.003904455053584051,0.012552136531717991,659.6555836866996,136.0
LG전자우,606,0.03052410501948526,0.11578680757402812,657.669197748053,137.0
NAVER,654,0.011556332324092533,0.016717991000721674,657.3757247745154,138.0
엔씨소프트,624,0.012249696962903346,0.019942700144628723,628.8004339853966,139.0
S-Oil,622,0.0111718691552825,0.017994785903331784,626.2438542172868,140.0
현대엘리베이,600,0.11375348819755361,0.15189863453447866,622.8870878021551,141.0
오뚜기,612,0.014183944955187022,0.023425724985254828,617.6559693784014,142.0
삼양식품,612,0.01005919199574404,0.014592867711655395,614.7746095381377,143.0
솔루스첨단소재,612,0.010201740849914459,0.013752145922613432,614.1728479044917,144.0
LG헬로비전,600,0.02535829502040887,0.04673603709835268,612.8266452467662,145.0
아시아나항공,602,0.01578128219052803,0.019418482948419222,604.1895948562504,146.0
오리온,598,0.013377351515491626,0.02168637511471254,602.9687961123341,147.0
한국앤컴퍼니,600,0.014311024299321386,0.016391077243357123,601.2480317664214,148.0
한올바이오파마,594,0.08144705569195027,0.09226097313475812,600.4234669610279,149.0
롯데하이마트,564,0.01244069528258945,0.0196525157713717,568.0674667556732,150.0
현대그린푸드,539,0.010840525662929151,0.020017749630559516,543.9465237185528,151.0
현대홈쇼핑,523,0.012730915235376266,0.02104236050956854,527.3468858784026,152.0
SK네트웍스,522,0.0104104171460643,0.014667000813621793,524.2219366744649,153.0
태광산업,516,0.018698249297601163,0.028031096181221696,520.8157489919481,154.0
삼성생명,516,0.012342549854486039,0.01832554218899857,519.0872240446084,155.0
신세계인터내셔날,515,0.01448672013657295,0.02135170846501801,518.5354689891492,156.0
코웨이,511,0.013702852374973705,0.02066061330628814,514.5554158359017,157.0
만도,490,0.013708838719801775,0.017484972027376488,491.85030532071164,158.0
삼성카드,485,0.008070446104574473,0.01599691222174556,488.844336066828,159.0
한일시멘트,474,0.010504459528746922,0.013627758489340952,475.48044370732157,160.0
한샘,462,0.011281077888202155,0.020376332343598744,466.20200755839323,161.0
신한지주,462,0.014060770307156212,0.022358001407305563,465.83332076826906,162.0
우리금융지주,462,0.014767281840482429,0.022305205097613526,465.48252054479457,163.0
동국제강,462,0.014499739147668753,0.017282875823234848,463.28580914411157,164.0
셀트리온,456,0.012546216067101506,0.021105196410924894,459.90289503678343,165.0
