Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
동아쏘시오홀딩스,0,0.0,0.0,0.0,218.0
한진중공업,0,0.0,0.0,0.0,219.0
SNT모티브,0,0.0,0.0,0.0,220.0
HDC,0,0.0,0.0,0.0,221.0
SGC에너지,0,0.0,0.0,0.0,222.0
SPC삼립,0,0.0,0.0,0.0,223.0
삼양사,0,0.0,0.0,0.0,224.0
DL건설,0,0.0,0.0,0.0,225.0
효성중공업,0,0.0,0.0,0.0,226.0
넥센타이어,0,0.0,0.0,0.0,227.0
LX하우시스,0,0.0,0.0,0.0,228.0
서울가스,0,0.0,0.0,0.0,229.0
롯데하이마트,0,0.0,0.0,0.0,230.0
NICE,0,0.0,0.0,0.0,231.0
코오롱글로벌,0,0.0,0.0,0.0,232.0
드림텍,0,0.0,0.0,0.0,233.0
아모레퍼시픽우,0,0.0,0.0,0.0,234.0
LX홀딩스,0,0.0,0.0,0.0,235.0
하이트진로,0,0.0,0.0,0.0,236.0
삼성SDI우,0,0.0,0.0,0.0,237.0
삼화콘덴서,0,0.0,0.0,0.0,238.0
대성홀딩스,0,0.0,0.0,0.0,239.0
LG헬로비전,0,0.0,0.0,0.0,240.0
SK렌터카,0,0.0,0.0,0.0,241.0
한국토지신탁,0,0.0,0.0,0.0,242.0
삼양식품,0,0.0,0.0,0.0,243.0
아주스틸,0,0.0,0.0,0.0,244.0
서흥,0,0.0,0.0,0.0,245.0
락앤락,0,0.0,0.0,0.0,246.0
고려제강,0,0.0,0.0,0.0,247.0
일진다이아,0,0.0,0.0,0.0,248.0
동원F&B,0,0.0,0.0,0.0,249.0
영원무역홀딩스,0,0.0,0.0,0.0,250.0
애경산업,0,0.0,0.0,0.0,251.0
풀무원,0,0.0,0.0,0.0,252.0
일양약품,0,0.0,0.0,0.0,253.0
미래에셋증권2우B,0,0.0,0.0,0.0,254.0
동아에스티,0,0.0,0.0,0.0,255.0
해성디에스,0,0.0,0.0,0.0,256.0
부산가스,0,0.0,0.0,0.0,257.0
우리종금,0,0.0,0.0,0.0,258.0
미래에셋생명,0,0.0,0.0,0.0,259.0
제이콘텐트리,0,0.0,0.0,0.0,260.0
대웅,0,0.0,0.0,0.0,261.0
DL이앤씨,0,0.0,0.0,0.0,262.0
휠라홀딩스,0,0.0,0.0,0.0,263.0
LG화학우,0,0.0,0.0,0.0,264.0
신세계,0,0.0,0.0,0.0,265.0
제일기획,0,0.0,0.0,0.0,266.0
현대로템,0,0.0,0.0,0.0,267.0
한화,0,0.0,0.0,0.0,268.0
LS,0,0.0,0.0,0.0,269.0
롯데정밀화학,0,0.0,0.0,0.0,270.0
DB하이텍,0,0.0,0.0,0.0,271.0
대한전선,0,0.0,0.0,0.0,272.0
효성,0,0.0,0.0,0.0,273.0
BNK금융지주,0,0.0,0.0,0.0,274.0
코오롱인더,0,0.0,0.0,0.0,275.0
현대해상,0,0.0,0.0,0.0,276.0
현대위아,0,0.0,0.0,0.0,277.0
한화에어로스페이스,0,0.0,0.0,0.0,278.0
미원에스씨,0,0.0,0.0,0.0,279.0
LS ELECTRIC,0,0.0,0.0,0.0,280.0
엠씨넥스,0,0.0,0.0,0.0,281.0
쿠쿠홀딩스,0,0.0,0.0,0.0,282.0
국도화학,0,0.0,0.0,0.0,283.0
제주항공,0,0.0,0.0,0.0,284.0
한국단자,0,0.0,0.0,0.0,285.0
현대차우,0,0.0,0.0,0.0,286.0
유나이티드제약,0,0.0,0.0,0.0,287.0
SK디앤디,0,0.0,0.0,0.0,288.0
한일현대시멘트,0,0.0,0.0,0.0,289.0
LG생활건강우,0,0.0,0.0,0.0,290.0
현대백화점,0,0.0,0.0,0.0,291.0
동국제강,0,0.0,0.0,0.0,292.0
현대엘리베이,0,0.0,0.0,0.0,293.0
프레스티지바이오파마,0,0.0,0.0,0.0,294.0
솔루엠,18,0.07982256228806443,0.06238158319570378,-18.31393762366249,295.0
지누스,72,0.05293810820537384,0.041967517783820046,-72.78988251035187,296.0
명신산업,198,0.025354408947165605,0.024069161216966756,-198.25447905057936,297.0
에스디바이오센서,438,0.023628099981514848,0.020975069016601223,-439.16202756263215,298.0
메리츠화재,754,0.013836210945399085,0.013804038588803722,-754.0242579568729,299.0
CJ대한통운,1997,0.015247728107011695,0.015083990594577872,-1997.3269838123306,300.0
